,GENE NAME,GENE ID
16251,TAS1R2,ENSG00000179002
16252,TAS1R3,ENSG00000169962
16253,TAS2R1,ENSG00000169777
16254,TAS2R3,ENSG00000127362
16255,TAS2R4,ENSG00000127364
16256,TAS2R5,ENSG00000127366
16257,TAS2R7,ENSG00000121377
16258,TAS2R8,ENSG00000121314
16259,TAS2R9,ENSG00000121381
16260,TAS2R10,ENSG00000121318
16261,TAS2R13,ENSG00000212128
16262,TAS2R14,ENSG00000212127
16263,TAS2R16,ENSG00000128519
16264,TAS2R19,ENSG00000212124
16265,TAS2R20,ENSG00000255837
16267,TAS2R31,ENSG00000256436
16270,TAS2R38,ENSG00000257138
16271,TAS2R39,ENSG00000236398
16272,TAS2R40,ENSG00000221937
16273,TAS2R41,ENSG00000221855
16274,TAS2R42,ENSG00000186136
16275,TAS2R43,ENSG00000255374
16276,TAS2R46,ENSG00000226761
16277,TAS2R50,ENSG00000212126
16278,TAS2R60,ENSG00000185899
16279,TASL,ENSG00000120280
16280,TASOR,ENSG00000163946
16281,TASOR2,ENSG00000108021
16282,TASP1,ENSG00000089123
16283,TAT,ENSG00000198650
16284,TATDN1,ENSG00000147687
16285,TATDN2,ENSG00000157014
16286,TATDN3,ENSG00000203705
16287,TAX1BP1,ENSG00000106052
16288,TAX1BP3,ENSG00000213977
16289,TBATA,ENSG00000166220
16290,TBC1D1,ENSG00000065882
16291,TBC1D2,ENSG00000095383
16292,TBC1D2B,ENSG00000167202
16293,TBC1D3,ENSG00000274611
16294,TBC1D3B,ENSG00000274808
16295,TBC1D3C,ENSG00000278299
16296,TBC1D3D,ENSG00000274419
16297,TBC1D3E,ENSG00000278599
16298,TBC1D3F,ENSG00000275954
16299,TBC1D3G,ENSG00000260287
16300,TBC1D3H,ENSG00000274226
16301,TBC1D3I,ENSG00000274933
16302,TBC1D3K,ENSG00000273513
16303,TBC1D3L,ENSG00000274512
16304,TBC1D4,ENSG00000136111
16305,TBC1D5,ENSG00000131374
16306,TBC1D7,ENSG00000145979
16307,TBC1D8,ENSG00000204634
16308,TBC1D8B,ENSG00000133138
16309,TBC1D9,ENSG00000109436
16310,TBC1D9B,ENSG00000197226
16311,TBC1D10A,ENSG00000099992
16312,TBC1D10B,ENSG00000169221
16313,TBC1D10C,ENSG00000175463
16314,TBC1D12,ENSG00000108239
16315,TBC1D13,ENSG00000107021
16316,TBC1D14,ENSG00000132405
16317,TBC1D15,ENSG00000121749
16318,TBC1D16,ENSG00000167291
16319,TBC1D17,ENSG00000104946
16320,TBC1D19,ENSG00000109680
16321,TBC1D20,ENSG00000125875
16322,TBC1D21,ENSG00000167139
16323,TBC1D22A,ENSG00000054611
16324,TBC1D22B,ENSG00000065491
16325,TBC1D23,ENSG00000036054
16326,TBC1D24,ENSG00000162065
16327,TBC1D25,ENSG00000068354
16328,TBC1D26,ENSG00000214946
16329,TBC1D28,ENSG00000189375
16330,TBC1D30,ENSG00000111490
16331,TBC1D31,ENSG00000156787
16332,TBC1D32,ENSG00000146350
16333,TBCA,ENSG00000171530
16334,TBCB,ENSG00000105254
16335,TBCC,ENSG00000124659
16336,TBCCD1,ENSG00000113838
16337,TBCD,ENSG00000141556
16338,TBCE,ENSG00000284770
16339,TBCEL,ENSG00000154114
16340,TBCK,ENSG00000145348
16341,TBK1,ENSG00000183735
16342,TBKBP1,ENSG00000198933
16343,TBL1X,ENSG00000101849
16344,TBL1XR1,ENSG00000177565
16345,TBL1Y,ENSG00000092377
16346,TBL2,ENSG00000106638
16347,TBL3,ENSG00000183751
16348,TBP,ENSG00000112592
16349,TBPL1,ENSG00000028839
16350,TBPL2,ENSG00000182521
16351,TBR1,ENSG00000136535
16352,TBRG1,ENSG00000154144
16353,TBRG4,ENSG00000136270
16354,TBX1,ENSG00000184058
16355,TBX2,ENSG00000121068
16356,TBX3,ENSG00000135111
16357,TBX4,ENSG00000121075
16358,TBX5,ENSG00000089225
16359,TBX6,ENSG00000149922
16360,TBX10,ENSG00000167800
16361,TBX15,ENSG00000092607
16362,TBX18,ENSG00000112837
16363,TBX19,ENSG00000143178
16364,TBX20,ENSG00000164532
16365,TBX21,ENSG00000073861
16366,TBX22,ENSG00000122145
16367,TBXA2R,ENSG00000006638
16368,TBXAS1,ENSG00000059377
16369,TBXT,ENSG00000164458
16370,TC2N,ENSG00000165929
16371,TCAF1,ENSG00000198420
16372,TCAF2,ENSG00000170379
16373,TCAIM,ENSG00000179152
16374,TCAP,ENSG00000173991
16375,TCEA1,ENSG00000187735
16376,TCEA2,ENSG00000171703
16377,TCEA3,ENSG00000204219
16378,TCEAL1,ENSG00000172465
16379,TCEAL2,ENSG00000184905
16380,TCEAL3,ENSG00000196507
16381,TCEAL4,ENSG00000133142
16382,TCEAL5,ENSG00000204065
16383,TCEAL6,ENSG00000204071
16384,TCEAL7,ENSG00000182916
16385,TCEAL8,ENSG00000180964
16386,TCEAL9,ENSG00000185222
16387,TCEANC,ENSG00000176896
16388,TCEANC2,ENSG00000116205
16389,TCERG1,ENSG00000113649
16390,TCERG1L,ENSG00000176769
16391,TCF3,ENSG00000071564
16392,TCF4,ENSG00000196628
16393,TCF7,ENSG00000081059
16394,TCF7L1,ENSG00000152284
16395,TCF7L2,ENSG00000148737
16396,TCF12,ENSG00000140262
16397,TCF15,ENSG00000125878
16398,TCF19,ENSG00000137310
16399,TCF20,ENSG00000100207
16400,TCF21,ENSG00000118526
16401,TCF23,ENSG00000163792
16402,TCF24,ENSG00000261787
16403,TCF25,ENSG00000141002
16404,TCFL5,ENSG00000101190
16405,TCHH,ENSG00000159450
16406,TCHHL1,ENSG00000182898
16407,TCHP,ENSG00000139437
16408,TCIM,ENSG00000176907
16409,TCIRG1,ENSG00000110719
16410,TCL1A,ENSG00000100721
16411,TCL1B,ENSG00000213231
16412,TCN1,ENSG00000134827
16413,TCN2,ENSG00000185339
16414,TCOF1,ENSG00000070814
16415,TCP1,ENSG00000120438
16416,TCP10L,ENSG00000242220
16417,TCP11,ENSG00000124678
16418,TCP11L1,ENSG00000176148
16419,TCP11L2,ENSG00000166046
16420,TCP11X1,ENSG00000268235
16421,TCP11X2,ENSG00000215029
16422,TCTA,ENSG00000145022
16423,TCTE1,ENSG00000146221
16424,TCTN1,ENSG00000204852
16425,TCTN2,ENSG00000168778
16426,TCTN3,ENSG00000119977
16427,TDG,ENSG00000139372
16428,TDGF1,ENSG00000241186
16429,TDO2,ENSG00000151790
16430,TDP1,ENSG00000042088
16431,TDP2,ENSG00000111802
16432,TDRD1,ENSG00000095627
16433,TDRD3,ENSG00000083544
16434,TDRD5,ENSG00000162782
16435,TDRD6,ENSG00000180113
16436,TDRD7,ENSG00000196116
16437,TDRD9,ENSG00000156414
16438,TDRD10,ENSG00000163239
16439,TDRD12,ENSG00000173809
16440,TDRD15,ENSG00000218819
16441,TDRKH,ENSG00000182134
16442,TDRP,ENSG00000180190
16443,TEAD1,ENSG00000187079
16444,TEAD2,ENSG00000074219
16445,TEAD3,ENSG00000007866
16446,TEAD4,ENSG00000197905
16447,TEC,ENSG00000135605
16448,TECPR1,ENSG00000205356
16449,TECPR2,ENSG00000196663
16450,TECR,ENSG00000099797
16451,TECRL,ENSG00000205678
16452,TECTA,ENSG00000109927
16453,TECTB,ENSG00000119913
16454,TEDC1,ENSG00000185347
16455,TEDC2,ENSG00000162062
16456,TEDDM1,ENSG00000203730
16457,TEF,ENSG00000167074
16458,TEFM,ENSG00000172171
16459,TEK,ENSG00000120156
16460,TEKT1,ENSG00000167858
16461,TEKT2,ENSG00000092850
16462,TEKT3,ENSG00000125409
16463,TEKT4,ENSG00000163060
16464,TEKT5,ENSG00000153060
16465,TEKTIP1,ENSG00000183397
16466,TELO2,ENSG00000100726
16467,TEN1,ENSG00000257949
16468,TENM1,ENSG00000009694
16469,TENM2,ENSG00000145934
16470,TENM3,ENSG00000218336
16471,TENM4,ENSG00000149256
16472,TENT2,ENSG00000164329
16473,TENT4A,ENSG00000112941
16474,TENT4B,ENSG00000121274
16475,TENT5A,ENSG00000112773
16476,TENT5B,ENSG00000158246
16477,TENT5C,ENSG00000183508
16478,TENT5D,ENSG00000174016
16479,TEP1,ENSG00000129566
16480,TEPP,ENSG00000159648
16481,TEPSIN,ENSG00000167302
16482,TERB1,ENSG00000249961
16483,TERB2,ENSG00000167014
16484,TERF1,ENSG00000147601
16485,TERF2,ENSG00000132604
16486,TERF2IP,ENSG00000166848
16487,TERT,ENSG00000164362
16488,TES,ENSG00000135269
16489,TESC,ENSG00000088992
16490,TESK1,ENSG00000107140
16491,TESK2,ENSG00000070759
16492,TESMIN,ENSG00000132749
16493,TESPA1,ENSG00000135426
16494,TET1,ENSG00000138336
16495,TET2,ENSG00000168769
16496,TET3,ENSG00000187605
16497,TEX2,ENSG00000136478
16498,TEX9,ENSG00000151575
16499,TEX10,ENSG00000136891
16500,TEX11,ENSG00000120498
16501,TEX12,ENSG00000150783
16502,TEX13A,ENSG00000268629
16503,TEX13B,ENSG00000170925
16504,TEX13C,ENSG00000282815
16505,TEX13D,ENSG00000282419
16506,TEX14,ENSG00000121101
16507,TEX15,ENSG00000133863
16508,TEX19,ENSG00000182459
16509,TEX22,ENSG00000226174
16510,TEX26,ENSG00000175664
16511,TEX28,ENSG00000278057
16512,TEX29,ENSG00000153495
16513,TEX30,ENSG00000151287
16514,TEX33,ENSG00000185264
16515,TEX35,ENSG00000240021
16516,TEX36,ENSG00000175018
16517,TEX37,ENSG00000172073
16518,TEX38,ENSG00000186118
16519,TEX43,ENSG00000196900
16520,TEX44,ENSG00000177673
16521,TEX45,ENSG00000198723
16522,TEX46,ENSG00000227868
16523,TEX47,ENSG00000164645
16524,TEX48,ENSG00000230601
16525,TEX49,ENSG00000257987
16526,TEX50,ENSG00000232113
16527,TEX51,ENSG00000237524
16528,TEX52,ENSG00000283297
16529,TEX53,ENSG00000230054
16530,TEX54,ENSG00000283268
16531,TEX55,ENSG00000163424
16532,TEX101,ENSG00000131126
16533,TEX261,ENSG00000144043
16534,TEX264,ENSG00000164081
16535,TF,ENSG00000091513
16536,TFAM,ENSG00000108064
16537,TFAP2A,ENSG00000137203
16538,TFAP2B,ENSG00000008196
16539,TFAP2C,ENSG00000087510
16540,TFAP2D,ENSG00000008197
16541,TFAP2E,ENSG00000116819
16542,TFAP4,ENSG00000090447
16543,TFB1M,ENSG00000029639
16544,TFB2M,ENSG00000162851
16545,TFCP2,ENSG00000135457
16546,TFCP2L1,ENSG00000115112
16547,TFDP1,ENSG00000198176
16548,TFDP2,ENSG00000114126
16549,TFDP3,ENSG00000183434
16550,TFE3,ENSG00000068323
16551,TFEB,ENSG00000112561
16552,TFEC,ENSG00000105967
16553,TFF1,ENSG00000160182
16554,TFF2,ENSG00000160181
16555,TFF3,ENSG00000160180
16556,TFG,ENSG00000114354
16557,TFIP11,ENSG00000100109
16558,TFPI,ENSG00000003436
16559,TFPI2,ENSG00000105825
16560,TFPT,ENSG00000105619
16561,TFR2,ENSG00000106327
16562,TFRC,ENSG00000072274
16563,TG,ENSG00000042832
16564,TGDS,ENSG00000088451
16565,TGFA,ENSG00000163235
16566,TGFB1,ENSG00000105329
16567,TGFB1I1,ENSG00000140682
16568,TGFB2,ENSG00000092969
16569,TGFB3,ENSG00000119699
16570,TGFBI,ENSG00000120708
16571,TGFBR1,ENSG00000106799
16572,TGFBR2,ENSG00000163513
16573,TGFBR3,ENSG00000069702
16574,TGFBR3L,ENSG00000260001
16575,TGFBRAP1,ENSG00000135966
16576,TGIF1,ENSG00000177426
16577,TGIF2,ENSG00000118707
16578,TGIF2LX,ENSG00000153779
16579,TGIF2LY,ENSG00000176679
16580,TGM1,ENSG00000092295
16581,TGM2,ENSG00000198959
16582,TGM3,ENSG00000125780
16583,TGM4,ENSG00000163810
16584,TGM5,ENSG00000104055
16585,TGM6,ENSG00000166948
16586,TGM7,ENSG00000159495
16587,TGOLN2,ENSG00000152291
16588,TGS1,ENSG00000137574
16589,TH,ENSG00000180176
16590,THADA,ENSG00000115970
16591,THAP1,ENSG00000131931
16592,THAP2,ENSG00000173451
16593,THAP3,ENSG00000041988
16594,THAP4,ENSG00000176946
16595,THAP5,ENSG00000177683
16596,THAP6,ENSG00000174796
16597,THAP7,ENSG00000184436
16598,THAP8,ENSG00000161277
16599,THAP9,ENSG00000168152
16600,THAP10,ENSG00000129028
16601,THAP11,ENSG00000168286
16602,THAP12,ENSG00000137492
16603,THBD,ENSG00000178726
16604,THBS1,ENSG00000137801
16605,THBS2,ENSG00000186340
16606,THBS3,ENSG00000169231
16607,THBS4,ENSG00000113296
16608,THEG,ENSG00000105549
16609,THEGL,ENSG00000249693
16610,THEM4,ENSG00000159445
16611,THEM5,ENSG00000196407
16612,THEM6,ENSG00000130193
16613,THEMIS,ENSG00000172673
16614,THEMIS2,ENSG00000130775
16615,THG1L,ENSG00000113272
16616,THNSL1,ENSG00000185875
16617,THNSL2,ENSG00000144115
16618,THOC1,ENSG00000079134
16619,THOC2,ENSG00000125676
16620,THOC3,ENSG00000051596
16621,THOC5,ENSG00000100296
16622,THOC6,ENSG00000131652
16623,THOC7,ENSG00000163634
16624,THOP1,ENSG00000172009
16625,THPO,ENSG00000090534
16626,THRA,ENSG00000126351
16627,THRAP3,ENSG00000054118
16628,THRB,ENSG00000151090
16629,THRSP,ENSG00000151365
16630,THSD1,ENSG00000136114
16631,THSD4,ENSG00000187720
16632,THSD7A,ENSG00000005108
16633,THSD7B,ENSG00000144229
16634,THSD8,ENSG00000284491
16635,THTPA,ENSG00000259431
16636,THUMPD1,ENSG00000066654
16637,THUMPD2,ENSG00000138050
16638,THUMPD3,ENSG00000134077
16639,THY1,ENSG00000154096
16640,THYN1,ENSG00000151500
16641,TIA1,ENSG00000116001
16642,TIAL1,ENSG00000151923
16643,TIAM1,ENSG00000156299
16644,TIAM2,ENSG00000146426
16645,TICAM1,ENSG00000127666
16646,TICAM2,ENSG00000243414
16647,TICRR,ENSG00000140534
16648,TIE1,ENSG00000066056
16649,TIFA,ENSG00000145365
16650,TIFAB,ENSG00000255833
16651,TIGAR,ENSG00000078237
16652,TIGD1,ENSG00000221944
16653,TIGD2,ENSG00000180346
16654,TIGD3,ENSG00000173825
16655,TIGD4,ENSG00000169989
16656,TIGD5,ENSG00000179886
16657,TIGD6,ENSG00000164296
16658,TIGD7,ENSG00000140993
16659,TIGIT,ENSG00000181847
16660,TIMD4,ENSG00000145850
16661,TIMELESS,ENSG00000111602
16662,TIMM8A,ENSG00000126953
16663,TIMM8B,ENSG00000150779
16664,TIMM9,ENSG00000100575
16665,TIMM10,ENSG00000134809
16666,TIMM10B,ENSG00000132286
16667,TIMM13,ENSG00000099800
16668,TIMM17A,ENSG00000134375
16669,TIMM17B,ENSG00000126768
16670,TIMM21,ENSG00000075336
16671,TIMM22,ENSG00000177370
16672,TIMM23,ENSG00000265354
16673,TIMM23B,ENSG00000204152
16674,TIMM29,ENSG00000142444
16675,TIMM44,ENSG00000104980
16676,TIMM50,ENSG00000105197
16677,TIMMDC1,ENSG00000113845
16678,TIMP1,ENSG00000102265
16679,TIMP2,ENSG00000035862
16680,TIMP3,ENSG00000100234
16681,TIMP4,ENSG00000157150
16682,TINAG,ENSG00000137251
16683,TINAGL1,ENSG00000142910
16684,TINCR,ENSG00000223573
16685,TINF2,ENSG00000092330
16686,TIPARP,ENSG00000163659
16687,TIPIN,ENSG00000075131
16688,TIPRL,ENSG00000143155
16689,TIRAP,ENSG00000150455
16690,TJAP1,ENSG00000137221
16691,TJP1,ENSG00000104067
16692,TJP2,ENSG00000119139
16693,TJP3,ENSG00000105289
16694,TK1,ENSG00000167900
16695,TK2,ENSG00000166548
16696,TKFC,ENSG00000149476
16697,TKT,ENSG00000163931
16698,TKTL1,ENSG00000007350
16699,TKTL2,ENSG00000151005
16700,TLCD1,ENSG00000160606
16701,TLCD2,ENSG00000185561
16702,TLCD3A,ENSG00000167695
16703,TLCD3B,ENSG00000149926
16704,TLCD4,ENSG00000152078
16705,TLCD5,ENSG00000181264
16706,TLDC2,ENSG00000101342
16707,TLE1,ENSG00000196781
16708,TLE2,ENSG00000065717
16709,TLE3,ENSG00000140332
16710,TLE4,ENSG00000106829
16711,TLE5,ENSG00000104964
16712,TLE6,ENSG00000104953
16713,TLE7,ENSG00000260734
16714,TLK1,ENSG00000198586
16715,TLK2,ENSG00000146872
16716,TLL1,ENSG00000038295
16717,TLL2,ENSG00000095587
16718,TLN1,ENSG00000137076
16719,TLN2,ENSG00000171914
16720,TLNRD1,ENSG00000140406
16721,TLR1,ENSG00000174125
16722,TLR2,ENSG00000137462
16723,TLR3,ENSG00000164342
16724,TLR4,ENSG00000136869
16725,TLR5,ENSG00000187554
16726,TLR6,ENSG00000174130
16727,TLR7,ENSG00000196664
16728,TLR8,ENSG00000101916
16729,TLR9,ENSG00000239732
16730,TLR10,ENSG00000174123
16731,TLX1,ENSG00000107807
16732,TLX2,ENSG00000115297
16733,TLX3,ENSG00000164438
16734,TM2D1,ENSG00000162604
16735,TM2D2,ENSG00000169490
16736,TM2D3,ENSG00000184277
16737,TM4SF1,ENSG00000169908
16738,TM4SF4,ENSG00000169903
16739,TM4SF5,ENSG00000142484
16740,TM4SF18,ENSG00000163762
16741,TM4SF19,ENSG00000145107
16742,TM4SF20,ENSG00000168955
16743,TM6SF1,ENSG00000136404
16744,TM6SF2,ENSG00000213996
16745,TM7SF2,ENSG00000149809
16746,TM7SF3,ENSG00000064115
16747,TM9SF1,ENSG00000100926
16748,TM9SF2,ENSG00000125304
16749,TM9SF3,ENSG00000077147
16750,TM9SF4,ENSG00000101337
16751,TMA7,ENSG00000232112
16752,TMA7B,ENSG00000225528
16753,TMA16,ENSG00000198498
16754,TMBIM1,ENSG00000135926
16755,TMBIM4,ENSG00000155957
16756,TMBIM6,ENSG00000139644
16757,TMC1,ENSG00000165091
16758,TMC2,ENSG00000149488
16759,TMC3,ENSG00000188869
16760,TMC4,ENSG00000167608
16761,TMC5,ENSG00000103534
16762,TMC6,ENSG00000141524
16763,TMC7,ENSG00000170537
16764,TMC8,ENSG00000167895
16765,TMCC1,ENSG00000172765
16766,TMCC2,ENSG00000133069
16767,TMCC3,ENSG00000057704
16768,TMCO1,ENSG00000143183
16769,TMCO2,ENSG00000188800
16770,TMCO3,ENSG00000150403
16771,TMCO4,ENSG00000162542
16772,TMCO5A,ENSG00000166069
16773,TMCO6,ENSG00000113119
16774,TMDD1,ENSG00000284730
16775,TMED1,ENSG00000099203
16776,TMED2,ENSG00000086598
16777,TMED3,ENSG00000166557
16778,TMED4,ENSG00000158604
16779,TMED5,ENSG00000117500
16780,TMED6,ENSG00000157315
16781,TMED7,ENSG00000134970
16782,TMED8,ENSG00000100580
16783,TMED9,ENSG00000184840
16784,TMED10,ENSG00000170348
16785,TMEFF1,ENSG00000241697
16786,TMEFF2,ENSG00000144339
16787,TMEM8B,ENSG00000137103
16788,TMEM9,ENSG00000116857
16789,TMEM9B,ENSG00000175348
16790,TMEM11,ENSG00000178307
16791,TMEM14A,ENSG00000096092
16792,TMEM14B,ENSG00000137210
16793,TMEM14C,ENSG00000111843
16794,TMEM17,ENSG00000186889
16795,TMEM18,ENSG00000151353
16796,TMEM19,ENSG00000139291
16797,TMEM25,ENSG00000149582
16798,TMEM26,ENSG00000196932
16799,TMEM30A,ENSG00000112697
16800,TMEM30B,ENSG00000182107
16801,TMEM31,ENSG00000179363
16802,TMEM33,ENSG00000109133
16803,TMEM35A,ENSG00000126950
16804,TMEM35B,ENSG00000243749
16805,TMEM37,ENSG00000171227
16806,TMEM38A,ENSG00000072954
16807,TMEM38B,ENSG00000095209
16808,TMEM39A,ENSG00000176142
16809,TMEM39B,ENSG00000121775
16810,TMEM40,ENSG00000088726
16811,TMEM41A,ENSG00000163900
16812,TMEM41B,ENSG00000166471
16813,TMEM42,ENSG00000169964
16814,TMEM43,ENSG00000170876
16815,TMEM44,ENSG00000145014
16816,TMEM45A,ENSG00000181458
16817,TMEM45B,ENSG00000151715
16818,TMEM47,ENSG00000147027
16819,TMEM50A,ENSG00000183726
16820,TMEM50B,ENSG00000142188
16821,TMEM51,ENSG00000171729
16822,TMEM52,ENSG00000178821
16823,TMEM52B,ENSG00000165685
16824,TMEM53,ENSG00000126106
16825,TMEM54,ENSG00000121900
16826,TMEM59,ENSG00000116209
16827,TMEM59L,ENSG00000105696
16828,TMEM60,ENSG00000135211
16829,TMEM61,ENSG00000143001
16830,TMEM62,ENSG00000137842
16831,TMEM63A,ENSG00000196187
16832,TMEM63B,ENSG00000137216
16833,TMEM63C,ENSG00000165548
16834,TMEM64,ENSG00000180694
16835,TMEM65,ENSG00000164983
16836,TMEM67,ENSG00000164953
16837,TMEM68,ENSG00000167904
16838,TMEM69,ENSG00000159596
16839,TMEM70,ENSG00000175606
16840,TMEM71,ENSG00000165071
16841,TMEM72,ENSG00000187783
16842,TMEM74,ENSG00000164841
16843,TMEM74B,ENSG00000125895
16844,TMEM78,ENSG00000177800
16845,TMEM79,ENSG00000163472
16846,TMEM80,ENSG00000177042
16847,TMEM81,ENSG00000174529
16848,TMEM82,ENSG00000162460
16849,TMEM86A,ENSG00000151117
16850,TMEM86B,ENSG00000180089
16851,TMEM87A,ENSG00000103978
16852,TMEM87B,ENSG00000153214
16853,TMEM88,ENSG00000167874
16854,TMEM88B,ENSG00000205116
16855,TMEM89,ENSG00000183396
16856,TMEM91,ENSG00000142046
16857,TMEM92,ENSG00000167105
16858,TMEM94,ENSG00000177728
16859,TMEM95,ENSG00000182896
16860,TMEM97,ENSG00000109084
16861,TMEM98,ENSG00000006042
16862,TMEM100,ENSG00000166292
16863,TMEM101,ENSG00000091947
16864,TMEM102,ENSG00000181284
16865,TMEM104,ENSG00000109066
16866,TMEM106A,ENSG00000184988
16867,TMEM106B,ENSG00000106460
16868,TMEM106C,ENSG00000134291
16869,TMEM107,ENSG00000179029
16870,TMEM108,ENSG00000144868
16871,TMEM109,ENSG00000110108
16872,TMEM114,ENSG00000232258
16873,TMEM115,ENSG00000126062
16874,TMEM116,ENSG00000198270
16875,TMEM117,ENSG00000139173
16876,TMEM119,ENSG00000183160
16877,TMEM120A,ENSG00000189077
16878,TMEM120B,ENSG00000188735
16879,TMEM121,ENSG00000184986
16880,TMEM121B,ENSG00000183307
16881,TMEM123,ENSG00000152558
16882,TMEM125,ENSG00000179178
16883,TMEM126A,ENSG00000171202
16884,TMEM126B,ENSG00000171204
16885,TMEM127,ENSG00000135956
16886,TMEM128,ENSG00000132406
16887,TMEM129,ENSG00000168936
16888,TMEM130,ENSG00000166448
16889,TMEM131,ENSG00000075568
16890,TMEM131L,ENSG00000121210
16891,TMEM132A,ENSG00000006118
16892,TMEM132B,ENSG00000139364
16893,TMEM132C,ENSG00000181234
16894,TMEM132D,ENSG00000151952
16895,TMEM132E,ENSG00000181291
16896,TMEM134,ENSG00000172663
16897,TMEM135,ENSG00000166575
16898,TMEM138,ENSG00000149483
16899,TMEM139,ENSG00000178826
16900,TMEM140,ENSG00000146859
16901,TMEM141,ENSG00000244187
16902,TMEM143,ENSG00000161558
16903,TMEM144,ENSG00000164124
16904,TMEM145,ENSG00000167619
16905,TMEM147,ENSG00000105677
16906,TMEM150A,ENSG00000168890
16907,TMEM150B,ENSG00000180061
16908,TMEM150C,ENSG00000249242
16909,TMEM151A,ENSG00000179292
16910,TMEM151B,ENSG00000178233
16911,TMEM154,ENSG00000170006
16912,TMEM156,ENSG00000121895
16913,TMEM158,ENSG00000249992
16914,TMEM160,ENSG00000130748
16915,TMEM161A,ENSG00000064545
16916,TMEM161B,ENSG00000164180
16917,TMEM163,ENSG00000152128
16918,TMEM164,ENSG00000157600
16919,TMEM165,ENSG00000134851
16920,TMEM167A,ENSG00000174695
16921,TMEM167B,ENSG00000215717
16922,TMEM168,ENSG00000146802
16923,TMEM169,ENSG00000163449
16924,TMEM170A,ENSG00000166822
16925,TMEM170B,ENSG00000205269
16926,TMEM171,ENSG00000157111
16927,TMEM174,ENSG00000164325
16928,TMEM175,ENSG00000127419
16929,TMEM176A,ENSG00000002933
16930,TMEM176B,ENSG00000106565
16931,TMEM177,ENSG00000144120
16932,TMEM178A,ENSG00000152154
16933,TMEM178B,ENSG00000261115
16934,TMEM179,ENSG00000258986
16935,TMEM179B,ENSG00000185475
16936,TMEM181,ENSG00000146433
16937,TMEM182,ENSG00000170417
16938,TMEM183A,ENSG00000163444
16939,TMEM184A,ENSG00000164855
16940,TMEM184B,ENSG00000198792
16941,TMEM184C,ENSG00000164168
16942,TMEM185A,ENSG00000269556
16943,TMEM185B,ENSG00000226479
16944,TMEM186,ENSG00000184857
16945,TMEM187,ENSG00000177854
16946,TMEM190,ENSG00000160472
16947,TMEM191B,ENSG00000278558
16948,TMEM191C,ENSG00000206140
16949,TMEM192,ENSG00000170088
16950,TMEM196,ENSG00000173452
16951,TMEM198,ENSG00000188760
16952,TMEM199,ENSG00000244045
16953,TMEM200A,ENSG00000164484
16954,TMEM200B,ENSG00000253304
16955,TMEM200C,ENSG00000206432
16956,TMEM201,ENSG00000188807
16957,TMEM202,ENSG00000187806
16958,TMEM203,ENSG00000187713
16959,TMEM204,ENSG00000131634
16960,TMEM205,ENSG00000105518
16961,TMEM207,ENSG00000198398
16962,TMEM208,ENSG00000168701
16963,TMEM209,ENSG00000146842
16964,TMEM210,ENSG00000185863
16965,TMEM212,ENSG00000186329
16966,TMEM213,ENSG00000214128
16967,TMEM214,ENSG00000119777
16968,TMEM215,ENSG00000188133
16969,TMEM216,ENSG00000187049
16970,TMEM217,ENSG00000172738
16971,TMEM217B,ENSG00000286105
16972,TMEM218,ENSG00000150433
16973,TMEM219,ENSG00000149932
16974,TMEM220,ENSG00000187824
16975,TMEM221,ENSG00000188051
16976,TMEM222,ENSG00000186501
16977,TMEM223,ENSG00000168569
16978,TMEM225,ENSG00000204300
16979,TMEM225B,ENSG00000244219
16980,TMEM229A,ENSG00000234224
16981,TMEM229B,ENSG00000198133
16982,TMEM230,ENSG00000089063
16983,TMEM231,ENSG00000205084
16984,TMEM232,ENSG00000186952
16985,TMEM233,ENSG00000224982
16986,TMEM234,ENSG00000160055
16987,TMEM235,ENSG00000204278
16988,TMEM236,ENSG00000148483
16989,TMEM237,ENSG00000155755
16990,TMEM238,ENSG00000233493
16991,TMEM238L,ENSG00000263429
16992,TMEM239,ENSG00000198326
16993,TMEM240,ENSG00000205090
16994,TMEM241,ENSG00000134490
16995,TMEM242,ENSG00000215712
16996,TMEM243,ENSG00000135185
16997,TMEM244,ENSG00000203756
16998,TMEM245,ENSG00000106771
16999,TMEM247,ENSG00000284701
17000,TMEM248,ENSG00000106609
17001,TMEM249,ENSG00000261587
17002,TMEM250,ENSG00000238227
17003,TMEM252,ENSG00000181778
17004,TMEM253,ENSG00000232070
17005,TMEM254,ENSG00000133678
17006,TMEM255A,ENSG00000125355
17007,TMEM255B,ENSG00000184497
17008,TMEM256,ENSG00000205544
17009,TMEM258,ENSG00000134825
17010,TMEM259,ENSG00000182087
17011,TMEM260,ENSG00000070269
17012,TMEM262,ENSG00000187066
17013,TMEM263,ENSG00000151135
17014,TMEM265,ENSG00000281991
17015,TMEM266,ENSG00000169758
17016,TMEM267,ENSG00000151881
17017,TMEM268,ENSG00000157693
17018,TMEM269,ENSG00000274386
17019,TMEM270,ENSG00000175877
17020,TMEM271,ENSG00000273238
17021,TMEM272,ENSG00000281106
17022,TMEM273,ENSG00000204161
17023,TMEM275,ENSG00000282881
17025,TMF1,ENSG00000144747
17026,TMIE,ENSG00000181585
17027,TMIGD1,ENSG00000182271
17028,TMIGD2,ENSG00000167664
17029,TMIGD3,ENSG00000121933
17030,TMLHE,ENSG00000185973
17031,TMOD1,ENSG00000136842
17032,TMOD2,ENSG00000128872
